Year,Region,FuelType,Mileage,Price,Marca,Name
2001,Kentron,Gasoline,115000,15700,Mercedes-Benz,C-Class
2006,Avan,Gasoline,156000,13800,Nissan,Pathfinder
2016,Gyumri,Gasoline,45000,1300,Nissan,Rogue
2009,Nor Nork,Gasoline,190000,60000,Honda,Fit hatchback
2016,Charentsavan,Gasoline,150000,8500,Cadillac,Escalade
2017,Nor Nork,Gasoline,80000,18399,VAZ,(Lada) 2121 (4x4)
2021,Vanadzor,Gasoline,54000,4500,Jeep,Compass
1999,Martuni,Gasoline,26000,8500,Opel,Astra hatchback
2007,Kapan,Gasoline,200000,22500,Volvo,XC90
2020,Artashat,Gasoline,8000,19500,Mazda,3 hatchback
2018,Artashat,Gasoline,45000,11000,Jeep,Compass
2016,Avan,Gasoline,130000,17800,Kia,Forte
2016,Kanaker-Zeytun,Gasoline,89500,3000,Toyota,Camry
2010,Getargel,Gasoline,264584,12900,Chevrolet,Aveo
2016,Ajapnyak,Gasoline,114000,29000,Mazda,3
2020,Erebuni,Gasoline,77000,5500,Nissan,Murano
1997,Karakert,Gasoline,440000,20600,Mercedes-Benz,E-Class
2018,Parakar,Gasoline,84000,14000,Toyota,Camry
2019,Erebuni,Gasoline,57000,4500,Nissan,Kicks
1995,Karakert,Gasoline,250000,8800,Mercedes-Benz,C-Class
2005,Davtashen,Diesel,388000,19500,Ford,Transit
2017,Ajapnyak,Gasoline,80000,9000,Kia,Sedona
2011,Ajapnyak,Gasoline,128000,2800,Nissan,Altima
1996,Ajapnyak,Gasoline,180000,11000,Opel,Vectra
2016,Kentron,Gasoline,81000,16200,Hyundai,Veloster hatchback
2017,Proshyan,Gasoline,92000,3700,Chevrolet,Malibu
1992,Vanadzor,Gasoline,300000,11000,Mercedes-Benz,W124
2005,Vanadzor,Gasoline,210000,23200,Volkswagen,Touareg
2018,Proshyan,Gasoline,81000,16000,Toyota,Camry
2018,Nor Nork,Gasoline,55000,3900,Nissan,Rogue
1998,Malatia-Sebastia,Gasoline,205000,21000,Opel,Astra wagon
2017,Charentsavan,Gasoline,80000,4100,Dodge,Challenger coupe
2002,Shengavit,Gasoline,240000,4300,Opel,Astra hatchback
2004,Kentron,Gasoline,220000,4400,Nissan,Tiida hatchback
2004,Erebuni,Gasoline,127000,36000,Nissan,Tiida hatchback
2020,Nor Nork,Gasoline,10636,22000,Toyota,RAV4
2018,Kentron,Gasoline,41000,105000,Mazda,CX-5
2023,Arabkir,Electric,14000,21500,Mercedes-Benz,EQS
2021,Nor Nork,Gasoline,22000,32000,Jeep,Compass
2021,Erebuni,Gasoline,31000,3500,Kia,K5
1999,Hrazdan,Gasoline,152301,17500,Volkswagen,Jetta
2017,Echmiadzin,Gasoline,70000,20000,Nissan,Pathfinder
2021,Davtashen,Gasoline,24450,14000,Hyundai,Elantra
2002,Hrazdan,Gasoline,332718,17000,VAZ,(Lada) 2114 hatchback
2018,Davtashen,Gasoline,120000,15500,Chevrolet,Equinox
2016,Erebuni,Gasoline,71000,16000,Mazda,6
2018,Shengavit,Gasoline,74000,23800,Kia,Forte
2018,Kentron,Gasoline,58000,9800,Toyota,Camry
2007,Artashat,Gasoline,189000,9800,Mercedes-Benz,E-Class AMG
2010,Nor Nork,Gasoline,85000,34500,Honda,Accord coupe
2018,Erebuni,Gasoline,101000,6000,Jaguar,F-Pace
2008,Malatia-Sebastia,Gasoline,250000,13900,Nissan,Latio
2017,Erebuni,Gasoline,100000,10000,Kia,Sportage
1992,Shengavit,Gasoline,550000,13200,Volkswagen,Passat
2020,Ashtarak,Gasoline,25000,12600,Hyundai,Elantra
2016,Armavir,Gasoline,147000,9500,Ford,Fusion (North America)
2012,Gyumri,Gasoline,117000,4000,Hyundai,Elantra
1998,Armavir,Gasoline,100000,17000,Opel,Astra wagon
2013,Vanadzor,Gasoline,97000,14000,Kia,Cadenza
2017,Avan,Gasoline,68050,4200,Ford,Fusion (North America)
2000,Mrgashen,Gasoline,185000,7300,Opel,Zafira
2003,Erebuni,Gasoline,330000,4000,Mercedes-Benz,E-Class
1996,Artashat,Gasoline,33000,12300,Volkswagen,Golf GTI hatchback
2016,Byureghavan,Gasoline,74000,14000,Hyundai,Elantra
2008,Shengavit,Gasoline,250000,4000,VAZ,(Lada) Priora
2005,Malatia-Sebastia,Gasoline,240000,18800,Volkswagen,Golf hatchback
2010,Avan,Gasoline,185000,13500,Porsche,Cayenne
2019,Davtashen,Gasoline,80000,5200,Kia,Forte
2012,Kentron,Gasoline,173000,9200,VAZ,(Lada) Priora hatchback
2018,Ayntap,Gasoline,70000,83000,VAZ,(Lada) 2121 Niva
2019,Kanaker-Zeytun,Gasoline,43000,5500,BMW,7 Series
1999,Shengavit,Gasoline,350000,18000,Opel,Zafira
1993,Kentron,Diesel,200000,115000,Nissan,Patrol
2021,Sevan,Gasoline,55000,25000,Mercedes-Benz,GLS-Class
2021,Kentron,Gasoline,67000,26500,Hyundai,Sonata
2019,Baghramyan,Gasoline,120000,15000,Mercedes-Benz,CLA-Class
2017,Sevan,Gasoline,123000,12500,Nissan,Rogue
2016,Erebuni,Gasoline,58000,42000,Hyundai,Elantra
2004,Kentron,Gasoline,145000,12000,Mercedes-Benz,G-Class
2009,Nor Nork,Gasoline,120000,13500,Infiniti,EX35
2005,Malatia-Sebastia,Gasoline,320000,20000,Mercedes-Benz,S-Class
2020,Nor Nork,Gasoline,29600,3700,Kia,Forte
1998,Erebuni,Gasoline,50000,3800,Mercedes-Benz,C-Class
2003,Gavar,Gasoline,300000,15500,Toyota,Will Cypha hatchback
2015,Kentron,Gasoline,110000,14500,Mazda,CX-5
2019,Kanaker-Zeytun,Gasoline,96000,19000,Hyundai,Sonata
2018,Kentron,Gasoline,42000,16500,Smart,Forfour hatchback
2020,Gavar,Gasoline,57000,3500,Nissan,Rogue Sport
1998,Ayntap,Gasoline,226274,4000,Opel,Vectra
2017,Kentron,Diesel,170000,7500,Ford,Courier
2011,Merdzavan,Gasoline,153000,13000,Hyundai,Elantra
2015,Kentron,Gasoline,107000,6800,Toyota,Corolla
2002,Charentsavan,Gasoline,196000,3100,Nissan,X-Trail
1997,Gavar,Gasoline,312000,34000,Opel,Vectra
2019,Nor Nork,Gasoline,76000,17900,Jeep,Grand Cherokee
2019,Ijevan,Gasoline,42000,10000,Kia,Optima
1998,Shengavit,Gasoline,350400,19000,Toyota,Progres
2018,Echmiadzin,Gasoline,75000,11000,BMW,3 Series
2016,Arabkir,Gasoline,207000,4000,Chrysler,200
2007,Erebuni,Gasoline,50000,10700,GAZ,(ГАЗ) ГАЗель
2011,Kajaran,Gasoline,171000,6800,Subaru,Forester
2000,Ashtarak,Diesel,280000,23000,Ford,Transit
2003,Marmarashen,Gasoline,150000,8600,Toyota,Land Cruiser Prado
2009,Marmarashen,Gasoline,97000,4000,Mercedes-Benz,B-Class hatchback
2002,Malatia-Sebastia,Gasoline,100000,11500,GAZ,(ГАЗ) 3110 Volga
2001,Nor Nork,Gasoline,138000,22900,Mercedes-Benz,S-Class
2021,Ajapnyak,Gasoline,41000,7000,Honda,Accord
2001,Ajapnyak,Gasoline,260000,7500,BMW,X5
2004,Ajapnyak,Gasoline,235000,13000,Mercedes-Benz,S-Class
2008,Nor Kyank,Gasoline,300000,5500,BMW,3 Series
2006,Davtashen,Gasoline,197000,4700,Nissan,Tiida
2002,Ajapnyak,Gasoline,260000,23000,Honda,Accord
2019,Davtashen,Gasoline,68250,32600,Toyota,Camry
2015,Kentron,Gasoline,81000,23000,Lexus,NX
2015,Gyumri,Hybrid,115000,6500,Mercedes-Benz,E-Class
2008,Davtashen,Gasoline,175000,4000,MINI,Cooper S hatchback
1996,Abovian,Gasoline,300000,2300,Opel,Vectra
2008,Malatia-Sebastia,Gasoline,600000,3100,Renault,Logan
1999,Shengavit,Gasoline,245000,21000,Opel,Vectra
2020,Kanaker-Zeytun,Gasoline,49500,7500,Hyundai,Sonata
2004,Kanaker-Zeytun,Gasoline,130700,5000,BMW,X3
2001,Martuni,Gasoline,213000,5100,Opel,Astra wagon
2002,Echmiadzin,Gasoline,245000,3400,Mitsubishi,Airtrek
2005,Echmiadzin,Gasoline,318000,17500,Mitsubishi,Lancer
2018,Arabkir,Gasoline,65000,26500,Jeep,Renegade
2018,Martuni,Gasoline,77839,13500,BMW,3 Series
2022,Martuni,Gasoline,30000,15200,UAZ,(УАЗ) Hunter
2019,Nor Nork,Hybrid,94500,11000,Ford,Fusion (North America)
2007,Ashtarak,Gasoline,204000,28000,Suzuki,Grand Vitara
2016,Malatia-Sebastia,Gasoline,140000,25000,Lexus,ES
2020,Tairov,Gasoline,100000,18300,Mazda,CX-5
2020,Kanaker-Zeytun,Gasoline,46000,12500,Nissan,Rogue Sport
2018,Davtashen,Gasoline,68000,7500,Mazda,3
2004,Kanaker-Zeytun,Gasoline,129000,22500,BMW,X3
2018,Davtashen,Gasoline,76000,12000,Mazda,CX-5
2017,Arabkir,Gasoline,109000,4000,Chevrolet,Malibu
1986,Ararat,Gasoline,55000,4000,VAZ,(Lada) 2106
2001,Aramus,Gasoline,194000,63900,Opel,Astra hatchback
2024,China,Hybrid,11,3900,LiXiang,L9
2011,Nork-Marash,Gasoline,206000,17500,VAZ,(Lada) 2114 hatchback
2021,Ujan,Gasoline,23000,5000,Mazda,3
2004,Aknalich,Gasoline,40000,18000,Subaru,Legacy
2018,Davtashen,Gasoline,95000,20000,Mazda,CX-9
2019,Nor Nork,Gasoline,45000,4500,Kia,Optima
1996,Hrazdan,Gasoline,390000,10500,Mercedes-Benz,C-Class
2003,Ajapnyak,Gasoline,220000,6700,Mercedes-Benz,E-Class
2002,Dilijan,Gasoline,570000,4100,UAZ,(УАЗ) 31519
2001,Goris,Gasoline,400000,10000,Opel,Astra hatchback
2015,Arabkir,Gasoline,117000,8000,Ford,Fusion (North America)
2011,Ajapnyak,Gasoline,30000,4700,BYD,F3
2000,Berd,Gasoline,249000,16500,Mercedes-Benz,C-Class
2014,Mkhchyan,Gasoline,107000,11500,Toyota,Camry
2010,Kanaker-Zeytun,Gasoline,170000,9500,Toyota,Corolla
2011,Echmiadzin,Gasoline,235000,9500,Toyota,Corolla
2011,Armavir,Gasoline,235000,21600,Toyota,Corolla
2020,Nor Nork,Gasoline,24000,69000,Mazda,CX-30
2020,Kentron,Gasoline,120000,6900,Mercedes-Benz,GLE-Class
2006,Jrvezh,Gasoline,105000,11000,Renault,Kangoo
2011,Kentron,Gasoline,145000,11500,BMW,3 Series
2017,Oshakan,Gasoline,120000,22000,Ford,Fusion (North America)
2020,Arabkir,Gasoline,40000,15500,Nissan,Altima
2017,Nor Nork,Gasoline,70000,6300,Infiniti,Q50
2008,Nor Nork,Gasoline,190000,15800,Suzuki,SX4
2017,Echmiadzin,Gasoline,188000,15000,Nissan,Rogue
2017,Malatia-Sebastia,Gasoline,100000,20500,Hyundai,Elantra
2019,Echmiadzin,Gasoline,21000,12300,Mazda,CX-5
2016,Abovian,Gasoline,62000,28500,Hyundai,Veloster hatchback
2020,Malatia-Sebastia,Gasoline,24000,17000,Mazda,CX-5
2017,Armavir,Gasoline,73000,30500,Mazda,6
2020,Malatia-Sebastia,Gasoline,40000,6800,Toyota,RAV4
2001,Shengavit,Gasoline,195000,19500,BMW,3 Series
2019,Nor Nork,Gasoline,40000,7700,Mazda,6
2013,Erebuni,Hybrid,181000,15000,Chevrolet,Volt hatchback
2021,Ayntap,Gasoline,32000,23500,Nissan,Kicks
2020,Gyumri,Gasoline,13700,14000,Hyundai,Tucson
2007,Gyumri,Gasoline,273000,14000,Mercedes-Benz,GL-Class
2020,Malatia-Sebastia,Gasoline,52177,22000,Kia,Optima
2019,Erebuni,Gasoline,100000,23500,Toyota,Camry
2020,Gyumri,Gasoline,13700,4900,Hyundai,Tucson
2003,Kanaker-Zeytun,Gasoline,370000,10600,Opel,Zafira
2017,Armavir,Gasoline,46000,65000,Nissan,Sentra
2019,Avan,Gasoline,60000,14900,Lexus,GX460
2018,Armavir,Gasoline,54000,12800,Jeep,Renegade
2015,Nor Nork,Gasoline,136000,13200,Mazda,3 hatchback
2018,Masis,Gasoline,160000,20000,Hyundai,Elantra
2021,Kanaker-Zeytun,Gasoline,74000,8000,Nissan,Altima
1998,Vanadzor,Gasoline,300000,36000,Opel,Astra hatchback
2022,Ajapnyak,Gasoline,9800,12200,Mazda,CX-5
2018,Alaverdi,Gasoline,198500,10800,Chevrolet,Malibu
2014,Kentron,Hybrid,125000,18500,Chevrolet,Volt
2010,Artashat,Gasoline,195000,4800,Mercedes-Benz,E-Class
2011,Nor Geghi,Gasoline,10000,3700,VAZ,(Lada) 2114 hatchback
1999,Abovian,Gasoline,310000,67000,Opel,Vectra
2020,Ajapnyak,Gasoline,32000,74900,Lexus,GX
2021,Erebuni,Gasoline,28000,20500,Lexus,LS
2021,Erebuni,Gasoline,18000,19300,Toyota,Camry
2019,Armavir,Gasoline,79000,15990,Nissan,Rogue
2020,Erebuni,Gasoline,42000,9700,Hyundai,Kona
2007,Metsamor,Gasoline,254459,6300,Mercedes-Benz,E-Class
2008,Malatia-Sebastia,Gasoline,155000,29900,Nissan,Tiida hatchback
2022,Erebuni,Gasoline,8000,10700,Mazda,CX-5
2002,Metsamor,Gasoline,142000,4000,Lexus,RX
1996,Echmiadzin,Gasoline,193000,20000,GAZ,(ГАЗ) 3102 Volga
2021,Erebuni,Gasoline,30000,14000,Honda,Accord
1992,Echmiadzin,Gasoline,250000,20000,Mercedes-Benz,W124
2021,Erebuni,Gasoline,60000,5400,Honda,Accord
2007,Erebuni,Gasoline,250000,8500,Nissan,Tiida
2014,Ayntap,Hybrid,160000,3000,Chevrolet,Volt hatchback
2009,Erebuni,Gasoline,200000,8000,VAZ,(Lada) Priora hatchback
2009,Erebuni,Gasoline,178000,24900,Hyundai,Sonata
2020,Erebuni,Gasoline,41000,34000,Kia,K5
2023,Davtashen,Gasoline,3000,23000,Kia,K5
2022,Davtashen,Gasoline,30000,38000,Kia,Forte
2017,Gyumri,Diesel,160000,5500,Mercedes-Benz,V-Class
2002,On the way,Gasoline,300000,20000,Opel,Astra hatchback
2021,Davtashen,Gasoline,7000,23999,Mazda,3
2022,Erebuni,Gasoline,1700,8400,Hyundai,Kona
2012,Kanaker-Zeytun,Hybrid,144000,10000,Chevrolet,Volt hatchback
1999,Echmiadzin,Gasoline,100000,15900,GAZ,(ГАЗ) 3110 Volga
2018,Kanaker-Zeytun,Gasoline,45000,22500,Nissan,Rogue
2019,Nor Nork,Gasoline,40000,25900,Chevrolet,Blazer
2021,Erebuni,Gasoline,29000,9900,Mazda,6
2008,Davtashen,Gasoline,181000,14300,Mercedes-Benz,E-Class
2017,Erebuni,Gasoline,80000,14900,Nissan,Rogue
2010,Erebuni,Gasoline,240000,8200,Honda,Odyssey
2008,Shengavit,Gasoline,77100,12800,Hyundai,Tiburon coupe
2017,Erebuni,Gasoline,75000,14500,Mazda,6
2017,Nubarashen,Hybrid,120000,4800,Ford,Fusion (North America)
1998,Ptghunk,Gasoline,184000,25500,Opel,Astra hatchback
2021,Ijevan,Gasoline,20500,14000,Jeep,Cherokee
2003,Malatia-Sebastia,Gasoline,285000,11850,GAZ,(ГАЗ) 3110 Volga
2019,Arinj,Gasoline,75000,5950,Nissan,Sentra
2008,Arinj,Gasoline,235000,7000,Nissan,Tiida
2003,Shengavit,Gasoline,320000,7500,Opel,Zafira
2008,Gyumri,Gasoline,230000,4300,Nissan,Tiida hatchback
1999,Vanadzor,Gasoline,250000,12500,Opel,Astra hatchback
2019,Erebuni,Gasoline,61000,7800,Nissan,Sentra
2011,Shengavit,Hybrid,120000,3500,Chevrolet,Volt hatchback
2012,Ashtarak,Gasoline,56000,9300,VAZ,(Lada) 2107
2006,Malatia-Sebastia,Gasoline,202000,16000,BMW,5 Series
2019,Arabkir,Gasoline,60000,19800,Hyundai,Elantra
2018,Gyumri,Gasoline,53000,45000,Nissan,Murano
2016,Malatia-Sebastia,Gasoline,92000,7100,Mercedes-Benz,E-Class
2007,Ajapnyak,Gasoline,328000,11500,Mercedes-Benz,E-Class AMG
2009,Shengavit,Gasoline,200000,13700,Toyota,Camry
2024,Davtashen,Gasoline,400,16900,VAZ,(Lada) Niva Legend
2019,Malatia-Sebastia,Gasoline,78000,14200,Ford,Fusion (North America)
2018,Shengavit,Gasoline,84000,31500,Toyota,Corolla
2015,Kanaker-Zeytun,Gasoline,100000,5700,Mercedes-Benz,Metris
2008,Sisian,Gasoline,180000,15700,Nissan,Tiida hatchback
2018,Gyumri,Gasoline,100000,25900,Nissan,Rogue Sport
2023,Erebuni,Electric,12,28999,Mitsubishi,Airtrek EV
2023,Erebuni,Electric,12,24500,BYD,Song EV
2023,Nubarashen,Electric,12,27200,Honda,e:NS1
2014,Erebuni,Gasoline,110000,10700,Lexus,RX
2019,Erebuni,Gasoline,190000,3000,Chevrolet,Malibu
2005,Erebuni,Gasoline,32100,14900,VAZ,(Lada) 2110
2020,Kentron,Gasoline,20000,24000,Mazda,3
2019,Ashtarak,Gasoline,52000,12500,Mazda,6
2003,Ajapnyak,Gasoline,180000,15900,Lexus,RX
2016,Echmiadzin,Gasoline,110000,6000,Mitsubishi,Outlander
2012,Erebuni,Hybrid,73000,16900,Toyota,Prius hatchback
2018,Avan,Gasoline,78000,15300,Mitsubishi,Outlander Sport
2020,Echmiadzin,Gasoline,61000,3800,Jeep,Compass
2008,Nor Nork,Gasoline,160000,3150,VAZ,(Lada) Priora
2010,Ajapnyak,Gasoline,350000,18300,Suzuki,Kizashi
2010,Arabkir,Gasoline,116000,16000,Mercedes-Benz,GL-Class
2008,Nor Nork,Gasoline,165000,12500,Mercedes-Benz,S-Class
2018,Arabkir,Gasoline,76000,20000,Nissan,Kicks
1955,Arabkir,Gasoline,3000,15500,GAZ,(ГАЗ) M-20 Pobeda
1968,Arabkir,Gasoline,22000,34500,GAZ,(ГАЗ) 21 Volga
2017,Arabkir,Gasoline,37000,4000,Maserati,Ghibli
1997,Nor Hachen,Gasoline,273000,7500,Mercedes-Benz,C-Class
2006,Abovian,Gasoline,185000,4000,Suzuki,Grand Vitara
1989,Marmarashen,Gasoline,300000,24500,VAZ,(Lada) 2106
2019,Erebuni,Hybrid,85000,19000,Toyota,Camry
2018,Shengavit,Gasoline,92000,13500,Ford,Mustang coupe
2016,Gyumri,Gasoline,108000,15000,Chevrolet,Malibu
2019,Gyumri,Gasoline,50000,10900,Nissan,Rogue
2012,Hrazdan,Gasoline,130000,4800,Hyundai,Elantra
1998,Hrazdan,Gasoline,380000,19000,Mercedes-Benz,C-Class
2018,Kentron,Gasoline,37300,14000,Hyundai,Sonata
1987,Sevan,Gasoline,126000,2200,GAZ,(ГАЗ) ГАЗель
1996,Artashat,Gasoline,162240,15900,Ford,Ka hatchback
2008,Hrazdan,Gasoline,132000,11500,Land,Rover Range Rover Sport
2015,Gyumri,Gasoline,160000,5600,Hyundai,Elantra
2007,Avan,Gasoline,150000,3300,VAZ,(Lada) 2121 (4x4)
2011,Echmiadzin,Gasoline,60000,2000,VAZ,(Lada) 2107
1996,Artashat,Gasoline,230000,4500,Volkswagen,Golf hatchback
1997,Argavand,Gasoline,200000,7500,Mercedes-Benz,E-Class
2010,Artashat,Gasoline,230000,2500,BMW,3 Series
1998,Ararat,Gasoline,250000,12500,Opel,Vectra
2017,Ajapnyak,Gasoline,78000,4000,Ford,Fusion (North America)
1999,Artashat,Gasoline,122334,2600,Opel,Astra hatchback
1980,Gyumri,Gasoline,35000,41000,VAZ,(Lada) 2106
2021,Nor Nork,Gasoline,26000,27000,Toyota,RAV4
2020,Nor Nork,Gasoline,49000,5500,Toyota,Corolla
1997,Erebuni,Gasoline,300000,7600,Mercedes-Benz,240
2011,Ayntap,Hybrid,242000,14500,Chevrolet,Volt hatchback
2017,Arabkir,Gasoline,81000,6600,Kia,Sorento
2001,Erebuni,Gasoline,230000,13000,BMW,3 Series
2017,Artashat,Gasoline,100000,14000,Ford,Fusion (North America)
1997,Tsakhkadzor,Gasoline,300000,16900,Opel,Vectra
2018,Davtashen,Electric,43000,15300,Nissan,Leaf hatchback
2019,Armavir,Gasoline,41000,18000,Kia,Forte
2016,Avan,Gasoline,135000,5700,Mitsubishi,Outlander
2002,Sevan,Gasoline,180000,13000,Opel,Astra hatchback
2014,Erebuni,Gasoline,210000,41000,Toyota,Corolla
2009,Ajapnyak,Gasoline,171000,15400,Toyota,Land Cruiser
2015,Kentron,Gasoline,172230,10000,Mazda,6
1997,Kentron,Gasoline,159000,21800,Mercedes-Benz,S-Class
2018,Malatia-Sebastia,Gasoline,96000,4300,Mercedes-Benz,CLA-Class
1999,Masis,Gasoline,187085,9500,Opel,Astra
2004,Abovian,Gasoline,168750,16300,BMW,X5
2020,Malatia-Sebastia,Gasoline,24000,16500,Mazda,CX-30
2017,Shengavit,Gasoline,64000,12000,Kia,Sportage
2014,Ajapnyak,Gasoline,98000,4000,Opel,Insignia
1998,Davtashen,Gasoline,228000,7000,Ford,Courier
2014,Kanaker-Zeytun,Gasoline,170000,36000,Dodge,Avenger
2021,Vanadzor,Gasoline,29000,1000,Toyota,Camry
1998,Masis,Gasoline,260000,42500,GAZ,(ГАЗ) wagon
2011,Vanadzor,Gasoline,80000,12900,Lexus,GX
2015,Arabkir,Gasoline,46900,10800,Hyundai,Elantra
2009,Malatia-Sebastia,Gasoline,220000,12500,Toyota,Camry
2008,Davtashen,Gasoline,150000,4000,Lexus,IS
2004,Vanadzor,Gasoline,137000,6300,VAZ,(Lada) 2107
2010,Vedi,Gasoline,20000,8500,UAZ,(УАЗ) Hunter
2006,Martuni,Gasoline,196000,10200,Volvo,XC90
2014,Kentron,Gasoline,174000,13500,Ford,Fusion (North America)
2016,Vedi,Gasoline,110000,4000,UAZ,(УАЗ) Patriot
2015,Vedi,Gasoline,87000,8300,UAZ,(УАЗ) Patriot
2006,Ajapnyak,Gasoline,212000,3950,Lexus,GS
1994,Malatia-Sebastia,Gasoline,528000,13800,Mercedes-Benz,C-Class
2020,Nor Nork,Gasoline,25000,4900,Hyundai,Elantra
2005,Davtashen,Gasoline,106000,4400,Nissan,Tiida hatchback
1999,Arabkir,Gasoline,594000,4700,Mercedes-Benz,E-Class
2004,Arabkir,Gasoline,215000,12000,Honda,Fit hatchback
2019,Nor Nork,Gasoline,75000,25300,Hyundai,Elantra
2022,Malatia-Sebastia,Gasoline,5000,37500,Toyota,Camry
2017,Kentron,Gasoline,47500,35000,Mercedes-Benz,GLS-Class
2022,Kanaker-Zeytun,Gasoline,21000,12000,Nissan,Rogue
2018,Nor Nork,Gasoline,27000,14000,Hyundai,Elantra
2002,Artashat,Gasoline,120000,17500,VAZ,(Lada) 2121 Niva
2017,Erebuni,Gasoline,104500,4900,Nissan,Rogue
2000,Nor Nork,Gasoline,187000,19200,Opel,Astra hatchback
2010,Nor Nork,Gasoline,134000,14000,Toyota,Highlander
2003,Kanaker-Zeytun,Gasoline,175000,3500,Honda,CR-V
1992,Davtashen,Gasoline,210000,17300,Mercedes-Benz,190 (W201)
2019,Arabkir,Gasoline,21000,20000,Nissan,Rogue
2017,Ajapnyak,Gasoline,50000,4400,BMW,4 Series coupe
1998,Arabkir,Gasoline,20000,18000,Opel,Astra
2020,Ajapnyak,Gasoline,20000,6500,Honda,Accord
2000,Abovian,Diesel,200000,4700,Ford,Transit
2004,Armavir,Gasoline,220000,22000,Volkswagen,Golf hatchback
2018,Armavir,Gasoline,43000,14000,Hyundai,Santa Fe
1998,Abovian,Gasoline,150000,14000,GAZ,(ГАЗ) 3110 Volga
2008,Kentron,Gasoline,158000,5300,Lexus,ES
2008,Kanaker-Zeytun,Gasoline,223000,4000,Nissan,Tiida
1997,Armavir,Gasoline,916363,14500,VAZ,(Lada) 2106
2020,Kentron,Gasoline,28000,3500,Kia,Forte
1991,Armavir,Gasoline,269000,4000,Mercedes-Benz,W124
2012,Kentron,Gasoline,223000,18000,Land,Rover Range Rover Evoque
2019,Armavir,Gasoline,78000,12300,Jeep,Compass
2007,Vanadzor,Diesel,112240,4000,Ford,Transit
1998,Ajapnyak,Gasoline,300000,15800,Opel,Astra hatchback
2007,Arabkir,Gasoline,151000,7200,Mercedes-Benz,S-Class
2006,Avan,Gasoline,135000,5000,Mercedes-Benz,B-Class hatchback
2023,Germany,Electric,15200,40000,BMW,i7
2022,Germany,Diesel,16900,32000,BMW,3 Series
2023,Germany,Gasoline,10,50000,Land,Rover Range Rover
2023,Germany,Electric,25,32000,BMW,i7
2023,Germany,Gasoline,10,27000,Audi,RS Q8
2023,Germany,Hybrid,10,50000,BMW,XM
2023,Germany,Diesel,15,65000,Mercedes-Benz,GLE
2010,Kentron,Gasoline,117000,2000,VAZ,(Lada) 2105
2022,Germany,Diesel,14500,27800,BMW,X7
2018,Nor Nork,Gasoline,95000,20000,Toyota,Camry
2019,Germany,Electric,6000,24000,Audi,E-tron
2022,Germany,Electric,8300,24000,Audi,Q4 Sportback e-tron
2022,Germany,Hybrid,25,25800,Lexus,NX
2022,Echmiadzin,Gasoline,6700,14000,Honda,Accord
2023,Germany,Hybrid,1500,29500,Lexus,RX
2023,Kentron,Electric,13000,40000,Tesla,Model Y
2023,Germany,Electric,8960,50000,BMW,iX
2023,Germany,Hybrid,6000,50000,BMW,7 Series
2019,Germany,Diesel,34000,8100,BMW,7 Series
2004,Shengavit,Gasoline,290000,7000,Mercedes-Benz,E-Class
2022,Germany,Gasoline,7300,40000,BMW,7 Series
2022,Germany,Diesel,53000,20000,BMW,X2
2020,Germany,Diesel,54000,21000,BMW,X2
2020,Germany,Diesel,53000,20000,BMW,X2
2019,Germany,Diesel,55000,20000,BMW,X2
2020,Germany,Gasoline,30900,5000,BMW,M5
2005,Gyumri,Gasoline,200000,4000,Nissan,Tiida hatchback
2018,Germany,Gasoline,761,22500,BMW,M4 coupe
2019,Malatia-Sebastia,Gasoline,62500,565000,Jeep,Cherokee
2023,Germany,Gasoline,32,4900,Rolls-Royce,Cullinan
1997,Shengavit,Diesel,200000,4000,Ford,Transit
2023,Germany,Diesel,6000,40000,Land,Rover Range Rover Sport
2021,Germany,Gasoline,19500,70000,Porsche,Panamera hatchback
2023,Germany,Diesel,18,6000,BMW,X5
2016,Malatia-Sebastia,Gasoline,270000,14000,Hyundai,Solaris
2023,Germany,Diesel,10,30000,BMW,X5
2023,Germany,Diesel,21500,30000,BMW,X5
2023,Germany,Hybrid,840,22500,BMW,X5
2017,Mrgavet,Diesel,346000,20000,Mercedes-Benz,Sprinter
2023,Germany,Diesel,15100,46000,BMW,X5
2019,Kentron,Gasoline,44052,3100,Lexus,NX
2010,Malatia-Sebastia,Gasoline,117000,4000,VAZ,(Lada) 2105
2020,Germany,Gasoline,36900,4000,BMW,1 Series hatchback
2021,Germany,Gasoline,17600,9000,BMW,X6 M
2021,Germany,Gasoline,26200,40000,BMW,X7
2019,Germany,Diesel,24100,40000,BMW,X7
2020,Germany,Diesel,34000,40000,BMW,X7
2023,Germany,Gasoline,10,30000,BMW,M3
2022,Germany,Gasoline,3900,74000,Rolls-Royce,Phantom
2023,Germany,Electric,10,54000,Mercedes-Benz,EQB
2023,Germany,Diesel,23700,40000,BMW,X7
2023,Germany,Diesel,6400,40000,BMW,X7
2023,Germany,Hybrid,70,50000,BMW,XM
2023,Germany,Gasoline,18,65000,Mercedes-Benz,GLE Coupe AMG
2022,Germany,Diesel,68000,6000,BMW,X5
2006,Kentron,Gasoline,337000,7000,Honda,Civic
2023,Germany,Gasoline,1020,32000,Audi,RS4 wagon
2024,Germany,Diesel,100,40000,Mercedes-Benz,GLE Coupe
2024,Germany,Diesel,50,45000,Mercedes-Benz,GLE
2024,Germany,Gasoline,50,45000,Mercedes-Benz,GLE Coupe
